0.439855640259,0.0248171700283,0.0211985957516,0.034248097838,0.0109508426926,0.0077469157198,0.0330207016925
0.439258374163,0.0147493527142,0.0235684403677,0.00703301706947,0.0171161108252,0.0478373700617,0.0294564934671
0.435584968617,0.00170480313564,0.0254814526662,0.0268014495546,0.0417635551914,0.0345463535034,0.0188785130496
0.386144675144,0.00508311803413,0.00914777324099,0.00834334447628,0.0277641611889,0.0358879712942,0.00564180167179
0.358668788346,0.00141625481774,0.0316836251125,0.00722385611447,0.0193023231454,0.00418789040448,0.0143298167483
0.385100086505,0.00387208594362,0.0412540224931,0.00068670117122,0.0128573097013,0.0194326506961,0.0458008821352
0.343988912253,0.0034788391082,0.0322030019336,0.0132372519212,0.0165928379844,0.0309339967525,0.0366278030469
0.301216638165,0.0130817430167,0.0358795722477,0.0424716990533,0.0161779688146,0.0398227884536,0.0251329292008
0.23945754737,0.00871725446497,0.00835871336607,0.0361842862778,0.03074172391,0.0499412573439,0.0109604990176
0.210162023444,0.040634178667,0.0220640681504,0.00261673154338,0.00536673106619,0.0318223927769,0.0496418813948
0.151527559265,0.0339264146688,0.0318475255308,0.00674500957204,0.0265500513541,0.0465856178536,0.0333071759197
0.139686039847,0.0156089901903,0.0499810387872,0.0108969614252,0.0409243218654,0.0240250815764,0.0187374975792
0.134971063055,0.0112900600011,0.015292466641,0.0432156335522,0.031135040609,0.00970820221063,0.0328354152561
0.0731831501834,0.0390285915046,0.00741535996814,0.0246978932142,0.0214608519368,0.00559651737772,0.031779582812
0.0947367591749,0.000221913314935,0.0105904060195,0.0396679840398,0.0336583418324,0.0189515150256,0.0344337207905
0.0955600083004,0.0102208840349,0.0103444567659,0.0181567714563,0.0493798132375,0.000583477279308,0.0190554203935
0.0802268574621,0.00853600393761,0.0166023252821,0.0236929400437,0.0430402750308,0.00786122796945,0.0102577140693
0.0868598948484,0.0101506277729,0.0470642586636,0.00686776544442,0.0170691175522,0.034199560772,0.0231063297604
0.0893635727383,0.00986580196166,0.0292103906909,0.000485028233909,0.0417213552954,0.00645734931663,0.0365748653368
0.0711150239504,0.0283029402356,0.0214588625244,0.00288910531679,0.032104496199,0.0465067900021,0.0318498839455
0.0680371572535,0.019763852429,0.0309727871404,0.00706911817137,0.0444279934821,0.0341317515404,0.00878640530959
0.0760483124387,0.0399846381203,0.0264871830989,0.00357261046844,0.027791029778,0.0321058405428,0.0290993158232
